cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,source_synthetic,source_boxcrete,source_normal_concrete,strength_1,strength_3,strength_7,strength_28,strength_1_weight,strength_3_weight,strength_7_weight,strength_28_weight,source,imputed_early
315.0,745.0,1130.0,145.0,5.9,137.0,0.0,0.0,0.0,1.0,43.93470880891789,64.1351757840888,69.15056663387881,81.75,0.0,0.1,0.12,1.0,normal_concrete,1
315.0,863.0,1012.0,175.0,7.0,35.0,0.0,0.0,0.0,1.0,16.046103052011073,24.86328524349175,28.82120149138335,35.55,0.0,0.1,0.12,1.0,normal_concrete,1
315.0,1025.0,673.0,173.0,5.51,0.0,0.0,0.0,0.0,1.0,23.151013058617743,35.722872937576184,41.21259976457577,50.7,0.0,0.1,0.12,1.0,normal_concrete,1
315.0,1510.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,1.0,4.654600384883223,9.586004919640255,14.240300457397673,19.7,0.0,0.1,0.12,1.0,normal_concrete,1
315.0,1630.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198402976649327,8.8059807284681,13.239702234240516,18.4,0.0,0.1,0.12,1.0,normal_concrete,1
316.0,742.0,1113.0,150.0,5.93,79.0,0.0,0.0,0.0,1.0,24.676584814341574,36.33447444183424,39.61228440254037,47.15,0.0,0.1,0.12,1.0,normal_concrete,1
316.0,807.0,1028.0,170.0,5.93,79.0,0.0,0.0,0.0,1.0,19.435685906143558,29.771632514223327,34.057832636134364,41.7,0.0,0.1,0.12,1.0,normal_concrete,1
316.0,822.0,1046.0,160.0,3.7,56.0,0.0,0.0,0.0,1.0,26.222262653772436,39.36808924188644,43.97041597547511,53.1,0.0,0.1,0.12,1.0,normal_concrete,1
316.1,689.3,977.0,185.7,0.0,210.7,0.0,0.0,0.0,1.0,16.47857995451588,26.08762466482236,24.44,38.7,0.0,0.28,1.0,1.0,normal_concrete,1
317.0,594.0,837.0,174.35,1.59,0.0,0.0,0.0,0.0,1.0,13.268628718000341,20.484635863889476,23.64671333278256,29.1,0.0,0.1,0.12,1.0,normal_concrete,1
317.0,823.0,1007.0,174.0,3.95,79.0,0.0,0.0,0.0,1.0,18.184072381467743,28.05299609509448,32.3565042970307,39.8,0.0,0.1,0.12,1.0,normal_concrete,1
317.0,825.0,1093.0,165.0,4.76,0.0,0.0,0.0,0.0,1.0,20.15390344569881,30.528516515446157,34.46605212672553,41.88333333,0.0,0.1,0.12,1.0,normal_concrete,1
317.0,866.0,1058.0,165.0,3.8,0.0,0.0,0.0,0.0,1.0,13.81019567698185,20.919262015034672,23.61740619456619,28.7,0.0,0.1,0.12,1.0,normal_concrete,1
317.0,870.0,980.0,168.0,6.5,65.0,0.0,0.0,0.0,1.0,19.76912088922414,30.126782754667286,34.25667419536481,41.8,0.0,0.1,0.12,1.0,normal_concrete,1
317.9,736.6,860.5,209.7,5.7,126.5,0.0,0.0,0.0,1.0,14.933465892179466,24.902937653108125,31.19148657434465,40.06,0.0,0.1,0.12,1.0,normal_concrete,1
318.0,737.0,861.0,210.0,6.0,126.0,0.0,0.0,0.0,1.0,13.369975605566172,22.30810440645831,27.956623044140503,35.915,0.0,0.1,0.12,1.0,normal_concrete,1
318.0,828.0,1011.0,163.0,5.58,80.0,0.0,0.0,0.0,1.0,21.863847513427856,32.95343092019282,36.98094795532349,44.78333333,0.0,0.1,0.12,1.0,normal_concrete,1
318.0,839.0,1068.0,175.0,4.77,0.0,0.0,0.0,0.0,1.0,12.759741080431102,19.703056621983038,22.749859333400586,28.0,0.0,0.1,0.12,1.0,normal_concrete,1
318.0,861.0,970.0,171.0,5.17,80.0,0.0,0.0,0.0,1.0,21.612393659498103,33.10080899938248,37.85949616341099,46.35,0.0,0.1,0.12,1.0,normal_concrete,1
318.8,880.4,852.1,155.7,14.3,212.5,0.0,0.0,0.0,1.0,28.323454334214013,25.2,33.4,55.5,0.0,1.0,1.0,1.0,normal_concrete,1
319.0,368.0,1600.0,185.0,0.0,0.0,0.0,0.0,0.0,1.0,19.08161949944214,30.053494759595996,35.47904817804477,44.2,0.0,0.1,0.12,1.0,normal_concrete,1
319.0,818.0,1042.0,165.0,5.63,56.0,0.0,0.0,0.0,1.0,23.549993010421602,35.59922807707062,40.09158448806322,48.65,0.0,0.1,0.12,1.0,normal_concrete,1
319.0,865.0,1055.0,166.0,3.83,0.0,0.0,0.0,0.0,1.0,13.669048680472311,20.703769844797502,23.371845815021288,28.4,0.0,0.1,0.12,1.0,normal_concrete,1
319.0,866.0,1017.0,167.0,5.7,61.0,0.0,0.0,0.0,1.0,20.697543830201486,31.41190439131335,35.544126657699564,43.25,0.0,0.1,0.12,1.0,normal_concrete,1
319.0,1050.0,500.0,158.0,5.2,0.0,0.0,0.0,0.0,1.0,29.428267656700175,43.87989756463552,48.599666611011,58.4,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,723.0,721.0,211.0,6.0,291.0,0.0,0.0,0.0,1.0,17.29053395097704,28.82775399200534,36.100288556394446,46.36,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,776.0,866.0,188.0,9.0,163.0,0.0,0.0,0.0,1.0,19.45395840296704,30.798600807805673,36.564395043254024,45.69,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,788.0,1044.0,168.0,7.2,80.0,0.0,0.0,0.0,1.0,21.38902755922448,32.492123584561874,36.80786297461443,44.81666667,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,819.0,1085.0,176.0,7.04,0.0,0.0,0.0,0.0,1.0,15.548461831058818,24.004332747719285,27.709722496490905,34.1,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,858.0,1049.0,173.0,3.84,0.0,0.0,0.0,0.0,1.0,17.23145442771293,26.440512513215488,30.307559760760633,37.150000000000006,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,892.0,1091.0,147.0,4.16,0.0,0.0,0.0,0.0,1.0,21.857642230524554,31.889515332188342,34.35822250886167,40.6,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,1016.0,687.0,174.0,5.21,0.0,0.0,0.0,0.0,1.0,24.720151970922707,38.0084898528329,43.66997696997801,53.6,0.0,0.1,0.12,1.0,normal_concrete,1
320.0,1600.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,1.0,4.577447101595338,9.282108252509621,13.645077151273295,18.8,0.0,0.1,0.12,1.0,normal_concrete,1
321.0,774.0,870.0,190.0,5.0,164.0,0.0,0.0,0.0,1.0,21.758216729144525,34.551066747457895,41.15411267358446,51.515,0.0,0.1,0.12,1.0,normal_concrete,1
321.0,780.0,870.0,182.0,11.0,128.0,0.0,0.0,0.0,1.0,16.470900563905634,25.71591630142023,30.06577247705139,37.26,0.0,0.1,0.12,1.0,normal_concrete,1
321.0,802.0,1107.0,170.0,4.82,0.0,0.0,0.0,0.0,1.0,13.346159384682215,20.33376687412108,23.114678109551452,28.2,0.0,0.1,0.12,1.0,normal_concrete,1
321.0,851.0,1040.0,168.0,7.04,70.0,0.0,0.0,0.0,1.0,21.75618776126179,33.015493931443686,37.35452942032641,45.45,0.0,0.1,0.12,1.0,normal_concrete,1
321.0,859.0,1050.0,170.0,4.82,0.0,0.0,0.0,0.0,1.0,17.226957503632363,26.24642249000026,29.83596748892457,36.4,0.0,0.1,0.12,1.0,normal_concrete,1
321.0,865.0,976.0,168.0,7.0,70.0,0.0,0.0,0.0,1.0,20.439806763605688,31.017856784876688,35.09435437289192,42.7,0.0,0.1,0.12,1.0,normal_concrete,1
321.3,774.0,870.0,190.5,4.6,164.2,0.0,0.0,0.0,1.0,24.123459392010776,38.333521436330265,45.69358143698953,57.22,0.0,0.1,0.12,1.0,normal_concrete,1
321.4,779.7,870.1,182.5,11.5,127.9,0.0,0.0,0.0,1.0,16.449768117668466,25.697538680057654,30.06340331903795,37.27,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,821.8,821.8,191.8,6.45,0.0,0.0,0.0,0.0,1.0,12.869151582580535,20.494004114485453,24.48567233835805,30.7,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,822.7,822.7,191.8,5.6,0.0,0.0,0.0,0.0,1.0,12.7433944009918,20.293736973301556,24.246398667299175,30.4,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,825.7,825.7,191.8,6.45,0.0,0.0,0.0,0.0,1.0,11.150470100867825,17.757019851638862,21.21559883388678,26.6,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,826.6,826.6,191.8,5.6,0.0,0.0,0.0,0.0,1.0,11.401984464045295,18.157554134006656,21.694146176004526,27.2,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,844.4,844.4,174.5,6.45,0.0,0.0,0.0,0.0,1.0,18.08182271874716,27.77484276701666,31.876297246946873,39.1,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,845.3,845.3,174.5,5.6,0.0,0.0,0.0,0.0,1.0,17.38814665536811,26.70931171457357,30.653421393483438,37.6,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,848.2,848.2,174.5,6.45,0.0,0.0,0.0,0.0,1.0,17.203166371800364,26.425170100588744,30.32732116589319,37.2,0.0,0.1,0.12,1.0,normal_concrete,1
321.8,849.1,849.1,174.5,5.6,0.0,0.0,0.0,0.0,1.0,16.55573537931325,25.430674451641853,29.18597036932731,35.8,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,693.81,1085.2,161.0,0.77,0.0,0.0,0.0,0.0,1.0,29.850173360643208,44.63863997864305,49.617573760995995,59.75,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,709.0,951.0,186.0,8.0,149.0,0.0,0.0,0.0,1.0,21.208165220623375,33.35074617064431,39.304064442746935,48.92,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,772.0,1067.0,169.0,4.82,80.0,0.0,0.0,0.0,1.0,21.482616464938836,32.63106713967311,36.960922922794346,45.0,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,783.0,1038.0,177.0,6.03,80.0,0.0,0.0,0.0,1.0,18.636795497320758,28.766369444814437,33.19909818293448,40.85,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,800.0,974.0,203.0,0.0,0.0,0.0,0.0,0.0,1.0,9.908393290441353,16.169188432608152,19.81880960732404,25.18,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,813.0,818.0,196.0,10.0,116.0,0.0,0.0,0.0,1.0,12.48139428854452,20.053506342234904,24.18634767630718,30.475,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,819.0,1002.0,177.0,6.03,80.0,0.0,0.0,0.0,1.0,18.249004158943215,28.16780361793335,32.50829687435444,40.0,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,836.0,1022.0,163.0,5.31,57.0,0.0,0.0,0.0,1.0,19.831471290715548,29.771254792049028,33.248682576910824,40.15,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,836.0,1022.0,163.0,6.82,57.0,0.0,0.0,0.0,1.0,26.1785299728001,39.29953932698876,43.889917224813786,53.0,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,5.25,0.0,0.0,0.0,0.0,1.0,28.825614243950426,44.29511703958944,50.85884543497789,62.4,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,5.78,0.0,0.0,0.0,0.0,1.0,24.8528533064829,38.19034129374859,43.84945327567004,53.8,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,6.02,0.0,0.0,0.0,0.0,1.0,26.931623564460093,41.38470069564205,47.517158475307866,58.3,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,6.55,0.0,0.0,0.0,0.0,1.0,30.11907129335846,46.28271844521205,53.14097311475254,65.2,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,7.47,0.0,0.0,0.0,0.0,1.0,31.1353589750362,47.844405263915526,54.93407343457548,67.4,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,7.71,0.0,0.0,0.0,0.0,1.0,36.85586315098746,54.16108035464952,58.89937289756572,70.0,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,7.99,0.0,0.0,0.0,0.0,1.0,40.541449466086206,59.57718839011447,64.78931018732229,77.0,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,10.45,0.0,0.0,0.0,0.0,1.0,34.69716259500105,50.98878850530576,55.449552484994015,65.9,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,12.43,0.0,0.0,0.0,0.0,1.0,39.17251740619239,57.56549111979892,62.60161919398414,74.4,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,13.1,0.0,0.0,0.0,0.0,1.0,38.33009767702696,56.327523568835495,61.25534781346835,72.8,0.0,0.1,0.12,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,13.87,0.0,0.0,0.0,0.0,1.0,39.06721494004671,57.41074517592849,62.433335271419665,74.2,0.0,0.1,0.12,1.0,normal_concrete,1
322.2,813.4,817.9,196.0,10.4,115.6,0.0,0.0,0.0,1.0,12.778995460575173,20.52618373564355,24.749487127513387,31.18,0.0,0.1,0.12,1.0,normal_concrete,1
322.5,709.5,951.0,185.8,8.5,148.6,0.0,0.0,0.0,1.0,22.792889829893515,35.806023449420906,42.14987600779332,52.43,0.0,0.1,0.12,1.0,normal_concrete,1
322.5,1135.0,630.0,200.0,2.58,0.0,0.0,0.0,0.0,1.0,17.638737633298003,28.571445817117997,34.754344310863026,43.984,0.0,0.1,0.12,1.0,normal_concrete,1
323.0,855.0,1003.0,162.0,4.94,57.0,0.0,0.0,0.0,1.0,19.827159400912755,29.678489821747185,33.02770204447539,39.8,0.0,0.1,0.12,1.0,normal_concrete,1
323.0,859.0,1050.0,168.0,4.8,0.0,0.0,0.0,0.0,1.0,18.8758388177993,28.585642468363396,32.26328526701425,39.2,0.0,0.1,0.12,1.0,normal_concrete,1
323.7,659.9,942.7,183.8,10.3,282.8,0.0,0.0,0.0,1.0,32.971271916366796,28.3,49.8,74.7,0.0,1.0,1.0,1.0,normal_concrete,1
324.0,766.0,1148.0,162.0,3.89,0.0,0.0,0.0,0.0,1.0,19.08412757115599,28.538845977977644,31.72203042125601,38.199999999999996,0.0,0.1,0.12,1.0,normal_concrete,1
324.0,817.0,1084.0,175.0,4.21,0.0,0.0,0.0,0.0,1.0,16.806187727864245,25.779587090923446,29.538815803968223,36.2,0.0,0.1,0.12,1.0,normal_concrete,1
324.0,837.0,1022.0,160.0,3.8,57.0,0.0,0.0,0.0,1.0,29.709849471544647,44.259606352614824,48.965228370111944,58.8,0.0,0.1,0.12,1.0,normal_concrete,1
324.0,841.0,1070.0,165.0,3.89,0.0,0.0,0.0,0.0,1.0,20.3351487898057,30.58560793279544,34.23735930266437,41.4,0.0,0.1,0.12,1.0,normal_concrete,1
324.0,843.0,1031.0,170.0,5.79,62.0,0.0,0.0,0.0,1.0,20.294821926105737,30.82385336715873,34.909860281327845,42.5,0.0,0.1,0.12,1.0,normal_concrete,1
324.0,853.0,1002.0,164.0,5.33,57.0,0.0,0.0,0.0,1.0,20.62321372485663,30.95908767322872,34.574252384190146,41.75,0.0,0.1,0.12,1.0,normal_concrete,1
324.0,890.0,900.0,189.26,7.8,0.0,0.0,0.0,0.0,1.0,26.210102786620535,41.399127973698,49.026278990215054,61.17999999999999,0.0,0.1,0.12,1.0,normal_concrete,1
325.0,783.0,1063.0,184.0,0.0,0.0,0.0,0.0,0.0,1.0,13.533920381714395,21.118783776609757,17.54,30.57,0.0,0.28,1.0,1.0,normal_concrete,1
325.0,783.6,783.6,215.5,6.25,0.0,0.0,0.0,0.0,1.0,9.630404984587594,16.101517775900273,20.21885105690136,26.0,0.0,0.1,0.12,1.0,normal_concrete,1
325.0,815.3,815.3,190.0,7.5,0.0,0.0,0.0,0.0,1.0,18.70508938415032,29.554568826573533,35.01206619058912,43.7,0.0,0.1,0.12,1.0,normal_concrete,1
325.0,816.7,816.7,190.0,6.25,0.0,0.0,0.0,0.0,1.0,17.397639824534238,27.4887616441877,32.56479050096192,40.64545454545455,0.0,0.1,0.12,1.0,normal_concrete,1
325.0,818.0,818.0,190.0,5.0,0.0,0.0,0.0,0.0,1.0,16.907346239678205,26.71408395079301,31.647062117351716,39.5,0.0,0.1,0.12,1.0,normal_concrete,1
325.0,849.2,849.2,165.0,6.25,0.0,0.0,0.0,0.0,1.0,24.92543180633744,37.453006662965436,41.874812220934764,50.6,0.0,0.1,0.12,1.0,normal_concrete,1
325.0,851.0,999.0,168.0,6.5,57.0,0.0,0.0,0.0,1.0,21.698945199425324,32.79450854238641,36.924024699719574,44.8,0.0,0.1,0.12,1.0,normal_concrete,1
325.6,790.0,881.6,174.0,8.9,166.4,0.0,0.0,0.0,1.0,28.72990808201312,43.90712384813937,50.09319481556173,61.24,0.0,0.1,0.12,1.0,normal_concrete,1
326.0,790.0,882.0,174.0,9.0,166.0,0.0,0.0,0.0,1.0,28.759619882235512,43.93398896037533,50.09906862244724,61.23,0.0,0.1,0.12,1.0,normal_concrete,1
326.0,792.0,801.0,199.0,11.0,138.0,0.0,0.0,0.0,1.0,16.60801948664781,26.71633112742825,32.26386939205661,40.68,0.0,0.1,0.12,1.0,normal_concrete,1
326.0,792.0,884.0,174.0,6.0,167.0,0.0,0.0,0.0,1.0,24.72960945287767,37.77763381943102,43.07881696834635,52.65,0.0,0.1,0.12,1.0,normal_concrete,1
326.0,1050.0,500.0,158.0,5.1,0.0,0.0,0.0,0.0,1.0,27.901641287056794,41.33291199093061,45.408047234093914,54.3,0.0,0.1,0.12,1.0,normal_concrete,1
326.5,792.5,801.1,199.0,10.8,137.9,0.0,0.0,0.0,1.0,15.798180120645378,25.39681033673949,30.64905385202956,38.63,0.0,0.1,0.12,1.0,normal_concrete,1
327.0,875.0,1028.0,170.0,4.58,0.0,0.0,0.0,0.0,1.0,16.18656961329563,24.509180514895604,27.657218052362968,33.6,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,783.1,783.1,206.2,6.93,0.0,0.0,0.0,0.0,1.0,18.68013042456114,30.465440613030125,37.31932992347027,47.4,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,784.0,784.0,206.2,6.02,0.0,0.0,0.0,0.0,1.0,18.128396614553004,29.565617472560884,36.21707123374752,46.0,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,787.2,787.2,206.2,6.93,0.0,0.0,0.0,0.0,1.0,18.798359098134313,30.658259857416397,37.55552821412515,47.7,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,788.2,788.2,206.2,6.02,0.0,0.0,0.0,0.0,1.0,17.340205457398525,28.280155843319108,34.64241596271502,44.0,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,807.3,807.3,187.5,6.93,0.0,0.0,0.0,0.0,1.0,24.8995817138047,39.020419857491994,45.810196924051766,56.9,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,808.3,808.3,187.5,6.02,0.0,0.0,0.0,0.0,1.0,24.2431779779399,37.99176204051066,44.602546741519646,55.4,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,811.5,811.5,187.5,6.93,0.0,0.0,0.0,0.0,1.0,22.62404876280673,35.4544060919567,41.62367629127375,51.7,0.0,0.1,0.12,1.0,normal_concrete,1
327.5,812.4,812.4,187.5,6.02,0.0,0.0,0.0,0.0,1.0,23.411733245844488,36.6887954723343,43.0728565103123,53.5,0.0,0.1,0.12,1.0,normal_concrete,1
328.0,782.0,1036.0,172.0,6.15,82.0,0.0,0.0,0.0,1.0,21.221747316302448,32.225492488699714,36.48899317807895,44.41666667,0.0,0.1,0.12,1.0,normal_concrete,1
328.0,813.0,954.0,164.0,7.04,141.0,0.0,0.0,0.0,1.0,25.12909991699336,37.57863750503339,41.77010812013553,50.3,0.0,0.1,0.12,1.0,normal_concrete,1
328.0,818.0,1000.0,172.0,6.15,82.0,0.0,0.0,0.0,1.0,22.64714797862467,34.389981475040905,38.93984862689253,47.400000000000006,0.0,0.1,0.12,1.0,normal_concrete,1
328.0,836.0,982.0,172.0,5.74,82.0,0.0,0.0,0.0,1.0,21.94639234337558,33.32587515412613,37.73495879322357,45.93333333,0.0,0.1,0.12,1.0,normal_concrete,1
328.0,867.0,977.0,170.0,5.4,58.0,0.0,0.0,0.0,1.0,21.161554870945757,32.01001730103706,36.07816144666337,43.8,0.0,0.1,0.12,1.0,normal_concrete,1
328.5,625.1,530.6,225.0,0.0,0.0,0.0,0.0,0.0,1.0,11.377916037773502,19.347447418107283,24.690748111449153,32.0,0.0,0.1,0.12,1.0,normal_concrete,1
328.5,625.1,533.7,225.0,0.0,0.0,0.0,0.0,0.0,1.0,14.222395047216878,24.184309272634103,30.86343513931144,40.0,0.0,0.1,0.12,1.0,normal_concrete,1
329.0,837.0,1066.0,168.0,3.95,0.0,0.0,0.0,0.0,1.0,18.52009424193505,27.87971001464546,31.241087785811793,37.8,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,699.0,898.0,176.0,9.11,0.0,0.0,0.0,0.0,1.0,31.587292975499683,48.24092919803443,54.993419489459455,67.2,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,707.0,909.0,176.0,6.48,0.0,0.0,0.0,0.0,1.0,34.172562489863495,52.189219534183074,59.494369001245566,72.7,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,711.0,913.0,176.0,7.5,0.0,0.0,0.0,0.0,1.0,29.237047962441668,44.6515743469902,50.90164720601753,62.2,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,716.0,920.0,176.0,10.78,0.0,0.0,0.0,0.0,1.0,41.12928772851521,62.81370989327399,71.60601496023367,87.5,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,742.0,1113.0,165.0,3.96,0.0,0.0,0.0,0.0,1.0,18.99670028516248,28.408105191429325,31.57670698346231,38.025000000000006,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,768.0,1061.0,169.0,4.94,82.0,0.0,0.0,0.0,1.0,21.914719147007798,33.020614848482715,37.04348494310237,44.85,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,782.0,1081.0,165.0,5.23,72.0,0.0,0.0,0.0,1.0,20.782714841887156,31.078952688059427,34.54545721267671,41.6,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,795.0,1054.0,163.0,6.21,58.0,0.0,0.0,0.0,1.0,25.18250273134479,37.517683760879365,41.51006989011466,49.85,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,819.0,1086.0,165.0,4.95,0.0,0.0,0.0,0.0,1.0,18.409688507777442,27.53027419603341,30.600963901133095,36.85,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,827.0,826.0,176.0,5.5,0.0,0.0,0.0,0.0,1.0,21.598751670003132,32.98617108109646,37.60338728483128,45.95,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,835.0,980.0,173.0,6.18,82.0,0.0,0.0,0.0,1.0,20.056581508537175,30.453307900947205,34.478491346964525,41.96666667,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,835.0,981.0,144.0,4.95,0.0,0.0,0.0,0.0,1.0,52.030475838813736,74.8877344382093,79.25346436338387,92.6,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,840.0,1068.0,162.0,3.96,0.0,0.0,0.0,0.0,1.0,20.801855281135786,30.93353243196064,34.14615479460447,40.95,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,843.0,1072.0,155.0,3.96,0.0,0.0,0.0,0.0,1.0,18.618922572179372,27.33269989498543,29.684290983133604,35.25,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,863.0,772.0,182.0,9.08,0.0,0.0,0.0,0.0,1.0,34.01213119454535,52.561501550344616,60.744147943986846,74.8,0.0,0.1,0.12,1.0,normal_concrete,1
330.0,869.0,942.0,159.0,7.31,100.0,0.0,0.0,0.0,1.0,25.310269138107508,37.429155363869626,41.02987288497114,49.0,0.0,0.1,0.12,1.0,normal_concrete,1
330.36,840.0,754.18,180.38,6.02,0.0,0.0,0.0,0.0,1.0,27.218020621167756,41.91077196629893,48.23543786561661,59.26,0.0,0.1,0.12,1.0,normal_concrete,1
330.36,840.0,768.88,180.05,5.97,0.0,0.0,0.0,0.0,1.0,25.44554098290656,39.15596528861161,45.031075575888664,55.3,0.0,0.1,0.12,1.0,normal_concrete,1
330.36,857.57,739.44,180.38,6.08,0.0,0.0,0.0,0.0,1.0,30.129972202980166,46.394644633635,53.39596226770924,65.6,0.0,0.1,0.12,1.0,normal_concrete,1
330.36,857.57,768.88,179.74,6.02,0.0,0.0,0.0,0.0,1.0,26.08835415701853,40.120607064330045,46.107905964605344,56.6,0.0,0.1,0.12,1.0,normal_concrete,1
330.36,875.16,739.44,179.74,5.97,0.0,0.0,0.0,0.0,1.0,22.308769279146585,34.30808095253665,39.4279619909346,48.4,0.0,0.1,0.12,1.0,normal_concrete,1
330.36,875.16,754.18,180.05,6.08,0.0,0.0,0.0,0.0,1.0,28.206359172733677,43.404352119202386,49.91690656061438,61.3,0.0,0.1,0.12,1.0,normal_concrete,1
330.5,802.3,811.0,194.9,8.1,169.6,0.0,0.0,0.0,1.0,24.010349229499226,38.069909396827505,45.27157193287091,56.62,0.0,0.1,0.12,1.0,normal_concrete,1
330.85,840.0,739.44,179.74,5.97,0.0,0.0,0.0,0.0,1.0,24.741935251071784,38.0300398893247,43.67887539616906,53.6,0.0,0.1,0.12,1.0,normal_concrete,1
330.85,840.0,768.88,180.05,6.08,0.0,0.0,0.0,0.0,1.0,26.934616261778647,41.42558959872223,47.61233204362809,58.45,0.0,0.1,0.12,1.0,normal_concrete,1
330.85,857.57,739.44,180.05,6.02,0.0,0.0,0.0,0.0,1.0,26.404679414883088,40.61054378112547,46.67556246535311,57.3,0.0,0.1,0.12,1.0,normal_concrete,1
330.85,857.57,754.18,180.38,5.97,0.0,0.0,0.0,0.0,1.0,23.205821551363204,35.713880820508976,41.07840382799054,50.45,0.0,0.1,0.12,1.0,normal_concrete,1
330.85,875.16,754.18,179.74,6.08,0.0,0.0,0.0,0.0,1.0,24.418812962345097,37.533378920620834,43.10844232196536,52.9,0.0,0.1,0.12,1.0,normal_concrete,1
330.85,875.16,768.88,180.38,6.02,0.0,0.0,0.0,0.0,1.0,28.10457278073918,43.253084601250706,49.75005894727894,61.1,0.0,0.1,0.12,1.0,normal_concrete,1
331.0,802.0,811.0,195.0,8.0,170.0,0.0,0.0,0.0,1.0,24.031983667090234,38.08878363449028,45.27414615334419,56.61,0.0,0.1,0.12,1.0,normal_concrete,1
331.0,814.0,994.0,178.0,0.06,83.0,0.0,0.0,0.0,1.0,18.324118404179735,28.065115080403434,32.10054262445097,39.3,0.0,0.1,0.12,1.0,normal_concrete,1
331.0,815.0,997.0,174.0,6.21,83.0,0.0,0.0,0.0,1.0,21.044712942096194,31.982925702667377,36.24965088750632,44.15,0.0,0.1,0.12,1.0,normal_concrete,1
331.0,820.0,1087.0,162.0,3.97,0.0,0.0,0.0,0.0,1.0,17.85329612700539,26.524700366389208,29.246266041339844,35.05,0.0,0.1,0.12,1.0,normal_concrete,1
331.0,820.0,1087.0,162.0,5.3,0.0,0.0,0.0,0.0,1.0,19.203117374838897,28.530134202935045,31.4574673254925,37.7,0.0,0.1,0.12,1.0,normal_concrete,1
331.0,821.0,1025.0,192.0,0.0,0.0,0.0,0.0,0.0,1.0,13.699418930166706,14.31,17.44,31.74,0.0,1.0,1.0,1.0,normal_concrete,1
331.0,825.0,978.0,192.0,0.0,0.0,0.0,0.0,0.0,1.0,13.574250956324603,13.52,16.26,31.45,0.0,1.0,1.0,1.0,normal_concrete,1
