cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,source_synthetic,source_boxcrete,source_normal_concrete,strength_1,strength_3,strength_7,strength_28,strength_1_weight,strength_3_weight,strength_7_weight,strength_28_weight,source,imputed_early
314.0,757.0,851.0,207.0,6.0,161.0,0.0,0,0,1,16.456,26.741,33.7348,41.14,1.0,1.0,1.0,1.0,normal_concrete,1
314.0,783.0,925.0,170.0,10.0,113.0,0.0,0,0,1,15.384,24.999,31.5372,38.46,1.0,1.0,1.0,1.0,normal_concrete,1
314.0,787.0,1043.0,177.0,5.9,79.0,0.0,0,0,1,16.28,26.455,33.374,40.7,1.0,1.0,1.0,1.0,normal_concrete,1
314.0,790.0,1048.0,169.0,4.72,79.0,0.0,0,0,1,16.36,26.585,33.538,40.9,1.0,1.0,1.0,1.0,normal_concrete,1
314.0,825.0,1009.0,173.0,5.9,79.0,0.0,0,0,1,15.86,25.7725,32.513,39.65,1.0,1.0,1.0,1.0,normal_concrete,1
314.0,880.0,1076.0,160.0,4.71,0.0,0.0,0,0,1,13.580000000000002,22.067500000000003,27.839,33.95,1.0,1.0,1.0,1.0,normal_concrete,1
315.0,623.4,529.2,225.0,0.0,0.0,0.0,0,0,1,13.2,21.45,27.06,33.0,1.0,1.0,1.0,1.0,normal_concrete,1
315.0,623.4,532.2,225.0,0.0,0.0,0.0,0,0,1,18.4,29.9,37.72,46.0,1.0,1.0,1.0,1.0,normal_concrete,1
315.0,745.0,1130.0,145.0,5.9,137.0,0.0,0,0,1,32.7,53.1375,67.035,81.75,1.0,1.0,1.0,1.0,normal_concrete,1
315.0,863.0,1012.0,175.0,7.0,35.0,0.0,0,0,1,14.22,23.1075,29.151,35.55,1.0,1.0,1.0,1.0,normal_concrete,1
315.0,1025.0,673.0,173.0,5.51,0.0,0.0,0,0,1,20.28,32.955000000000005,41.574,50.7,1.0,1.0,1.0,1.0,normal_concrete,1
315.0,1510.0,0.0,280.0,0.0,0.0,0.0,0,0,1,7.88,12.805,16.154,19.7,1.0,1.0,1.0,1.0,normal_concrete,1
315.0,1630.0,0.0,285.0,0.0,0.0,0.0,0,0,1,7.359999999999999,11.96,15.087999999999996,18.4,1.0,1.0,1.0,1.0,normal_concrete,1
316.0,742.0,1113.0,150.0,5.93,79.0,0.0,0,0,1,18.86,30.6475,38.663,47.15,1.0,1.0,1.0,1.0,normal_concrete,1
316.0,807.0,1028.0,170.0,5.93,79.0,0.0,0,0,1,16.680000000000003,27.105000000000004,34.194,41.7,1.0,1.0,1.0,1.0,normal_concrete,1
316.0,822.0,1046.0,160.0,3.7,56.0,0.0,0,0,1,21.24,34.515,43.542,53.1,1.0,1.0,1.0,1.0,normal_concrete,1
316.1,689.3,977.0,185.7,0.0,210.7,0.0,0,0,1,4.423559405729278,15.724342035871125,24.44,38.7,1.0,1.0,1.0,1.0,normal_concrete,1
317.0,594.0,837.0,174.35,1.59,0.0,0.0,0,0,1,11.64,18.915000000000003,23.862,29.1,1.0,1.0,1.0,1.0,normal_concrete,1
317.0,823.0,1007.0,174.0,3.95,79.0,0.0,0,0,1,15.92,25.87,32.636,39.8,1.0,1.0,1.0,1.0,normal_concrete,1
317.0,825.0,1093.0,165.0,4.76,0.0,0.0,0,0,1,16.753333332,27.2241666645,34.344333330599994,41.88333333,1.0,1.0,1.0,1.0,normal_concrete,1
317.0,866.0,1058.0,165.0,3.8,0.0,0.0,0,0,1,11.48,18.655,23.534,28.7,1.0,1.0,1.0,1.0,normal_concrete,1
317.0,870.0,980.0,168.0,6.5,65.0,0.0,0,0,1,16.72,27.17,34.276,41.8,1.0,1.0,1.0,1.0,normal_concrete,1
317.9,736.6,860.5,209.7,5.7,126.5,0.0,0,0,1,16.024,26.039,32.8492,40.06,1.0,1.0,1.0,1.0,normal_concrete,1
318.0,737.0,861.0,210.0,6.0,126.0,0.0,0,0,1,14.366,23.34475,29.4503,35.915,1.0,1.0,1.0,1.0,normal_concrete,1
318.0,828.0,1011.0,163.0,5.58,80.0,0.0,0,0,1,17.913333332,29.1091666645,36.7223333306,44.78333333,1.0,1.0,1.0,1.0,normal_concrete,1
318.0,839.0,1068.0,175.0,4.77,0.0,0.0,0,0,1,11.2,18.2,22.96,28.0,1.0,1.0,1.0,1.0,normal_concrete,1
318.0,861.0,970.0,171.0,5.17,80.0,0.0,0,0,1,18.540000000000003,30.1275,38.007,46.35,1.0,1.0,1.0,1.0,normal_concrete,1
318.8,880.4,852.1,155.7,14.3,212.5,0.0,0,0,1,9.387967861588242,25.2,33.4,55.5,1.0,1.0,1.0,1.0,normal_concrete,1
319.0,368.0,1600.0,185.0,0.0,0.0,0.0,0,0,1,17.680000000000003,28.730000000000004,36.244,44.2,1.0,1.0,1.0,1.0,normal_concrete,1
319.0,818.0,1042.0,165.0,5.63,56.0,0.0,0,0,1,19.46,31.6225,39.893,48.65,1.0,1.0,1.0,1.0,normal_concrete,1
319.0,865.0,1055.0,166.0,3.83,0.0,0.0,0,0,1,11.36,18.46,23.288,28.4,1.0,1.0,1.0,1.0,normal_concrete,1
319.0,866.0,1017.0,167.0,5.7,61.0,0.0,0,0,1,17.3,28.1125,35.465,43.25,1.0,1.0,1.0,1.0,normal_concrete,1
319.0,1050.0,500.0,158.0,5.2,0.0,0.0,0,0,1,23.36,37.96,47.888,58.4,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,723.0,721.0,211.0,6.0,291.0,0.0,0,0,1,18.544,30.134,38.0152,46.36,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,776.0,866.0,188.0,9.0,163.0,0.0,0,0,1,18.276,29.6985,37.4658,45.69,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,788.0,1044.0,168.0,7.2,80.0,0.0,0,0,1,17.926666668,29.1308333355,36.74966666939999,44.81666667,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,819.0,1085.0,176.0,7.04,0.0,0.0,0,0,1,13.64,22.165000000000003,27.962,34.1,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,858.0,1049.0,173.0,3.84,0.0,0.0,0,0,1,14.860000000000005,24.147500000000004,30.463000000000005,37.150000000000006,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,892.0,1091.0,147.0,4.16,0.0,0.0,0,0,1,16.240000000000002,26.39,33.292,40.6,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,1016.0,687.0,174.0,5.21,0.0,0.0,0,0,1,21.44,34.84,43.952,53.6,1.0,1.0,1.0,1.0,normal_concrete,1
320.0,1600.0,0.0,280.0,0.0,0.0,0.0,0,0,1,7.52,12.22,15.416,18.8,1.0,1.0,1.0,1.0,normal_concrete,1
321.0,774.0,870.0,190.0,5.0,164.0,0.0,0,0,1,20.606,33.48475,42.2423,51.515,1.0,1.0,1.0,1.0,normal_concrete,1
321.0,780.0,870.0,182.0,11.0,128.0,0.0,0,0,1,14.904,24.219,30.5532,37.26,1.0,1.0,1.0,1.0,normal_concrete,1
321.0,802.0,1107.0,170.0,4.82,0.0,0.0,0,0,1,11.28,18.33,23.124,28.2,1.0,1.0,1.0,1.0,normal_concrete,1
321.0,851.0,1040.0,168.0,7.04,70.0,0.0,0,0,1,18.180000000000003,29.542500000000004,37.269,45.45,1.0,1.0,1.0,1.0,normal_concrete,1
321.0,859.0,1050.0,170.0,4.82,0.0,0.0,0,0,1,14.56,23.66,29.847999999999995,36.4,1.0,1.0,1.0,1.0,normal_concrete,1
321.0,865.0,976.0,168.0,7.0,70.0,0.0,0,0,1,17.080000000000002,27.755000000000003,35.014,42.7,1.0,1.0,1.0,1.0,normal_concrete,1
321.3,774.0,870.0,190.5,4.6,164.2,0.0,0,0,1,22.888,37.193,46.9204,57.22,1.0,1.0,1.0,1.0,normal_concrete,1
321.4,779.7,870.1,182.5,11.5,127.9,0.0,0,0,1,14.908,24.225500000000004,30.5614,37.27,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,821.8,821.8,191.8,6.45,0.0,0.0,0,0,1,12.28,19.955,25.174,30.7,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,822.7,822.7,191.8,5.6,0.0,0.0,0,0,1,12.16,19.76,24.928,30.4,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,825.7,825.7,191.8,6.45,0.0,0.0,0,0,1,10.64,17.290000000000003,21.812,26.6,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,826.6,826.6,191.8,5.6,0.0,0.0,0,0,1,10.88,17.68,22.304,27.2,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,844.4,844.4,174.5,6.45,0.0,0.0,0,0,1,15.64,25.415000000000003,32.062,39.1,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,845.3,845.3,174.5,5.6,0.0,0.0,0,0,1,15.04,24.44,30.832,37.6,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,848.2,848.2,174.5,6.45,0.0,0.0,0,0,1,14.880000000000004,24.180000000000003,30.504,37.2,1.0,1.0,1.0,1.0,normal_concrete,1
321.8,849.1,849.1,174.5,5.6,0.0,0.0,0,0,1,14.32,23.27,29.355999999999995,35.8,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,693.81,1085.2,161.0,0.77,0.0,0.0,0,0,1,23.9,38.8375,48.995,59.75,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,709.0,951.0,186.0,8.0,149.0,0.0,0,0,1,19.568,31.798,40.1144,48.92,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,772.0,1067.0,169.0,4.82,80.0,0.0,0,0,1,18.0,29.25,36.9,45.0,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,783.0,1038.0,177.0,6.03,80.0,0.0,0,0,1,16.34,26.5525,33.497,40.85,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,800.0,974.0,203.0,0.0,0.0,0.0,0,0,1,13.165079151255323,16.71205544870748,19.44763874654118,25.18,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,813.0,818.0,196.0,10.0,116.0,0.0,0,0,1,12.19,19.80875,24.9895,30.475,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,819.0,1002.0,177.0,6.03,80.0,0.0,0,0,1,16.0,26.0,32.8,40.0,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,836.0,1022.0,163.0,5.31,57.0,0.0,0,0,1,16.06,26.0975,32.922999999999995,40.15,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,836.0,1022.0,163.0,6.82,57.0,0.0,0,0,1,21.200000000000003,34.45,43.46,53.0,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,5.25,0.0,0.0,0,0,1,24.96,40.56,51.168,62.4,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,5.78,0.0,0.0,0,0,1,21.52,34.97,44.11599999999999,53.8,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,6.02,0.0,0.0,0,0,1,23.32,37.895,47.806,58.3,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,6.55,0.0,0.0,0,0,1,26.08,42.38,53.464,65.2,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,867.0,885.0,174.8,7.47,0.0,0.0,0,0,1,26.960000000000004,43.81,55.268,67.4,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,7.71,0.0,0.0,0,0,1,28.0,45.5,57.4,70.0,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,7.99,0.0,0.0,0,0,1,30.8,50.05,63.13999999999999,77.0,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,10.45,0.0,0.0,0,0,1,26.360000000000003,42.83500000000001,54.038,65.9,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,12.43,0.0,0.0,0,0,1,29.760000000000005,48.36000000000001,61.008,74.4,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,13.1,0.0,0.0,0,0,1,29.12,47.32,59.69599999999999,72.8,1.0,1.0,1.0,1.0,normal_concrete,1
322.0,896.0,916.0,151.8,13.87,0.0,0.0,0,0,1,29.680000000000003,48.23,60.844,74.2,1.0,1.0,1.0,1.0,normal_concrete,1
322.2,813.4,817.9,196.0,10.4,115.6,0.0,0,0,1,12.472,20.267,25.5676,31.18,1.0,1.0,1.0,1.0,normal_concrete,1
322.5,709.5,951.0,185.8,8.5,148.6,0.0,0,0,1,20.972,34.0795,42.9926,52.43,1.0,1.0,1.0,1.0,normal_concrete,1
322.5,1135.0,630.0,200.0,2.58,0.0,0.0,0,0,1,17.593600000000002,28.5896,36.06688,43.984,1.0,1.0,1.0,1.0,normal_concrete,1
323.0,855.0,1003.0,162.0,4.94,57.0,0.0,0,0,1,15.92,25.87,32.636,39.8,1.0,1.0,1.0,1.0,normal_concrete,1
323.0,859.0,1050.0,168.0,4.8,0.0,0.0,0,0,1,15.68,25.480000000000004,32.144,39.2,1.0,1.0,1.0,1.0,normal_concrete,1
323.7,659.9,942.7,183.8,10.3,282.8,0.0,0,0,1,11.772843112864892,28.3,49.8,74.7,1.0,1.0,1.0,1.0,normal_concrete,1
324.0,766.0,1148.0,162.0,3.89,0.0,0.0,0,0,1,15.28,24.83,31.323999999999995,38.2,1.0,1.0,1.0,1.0,normal_concrete,1
324.0,817.0,1084.0,175.0,4.21,0.0,0.0,0,0,1,14.480000000000002,23.53,29.684,36.2,1.0,1.0,1.0,1.0,normal_concrete,1
324.0,837.0,1022.0,160.0,3.8,57.0,0.0,0,0,1,23.52,38.22,48.216,58.8,1.0,1.0,1.0,1.0,normal_concrete,1
324.0,841.0,1070.0,165.0,3.89,0.0,0.0,0,0,1,16.56,26.91,33.94799999999999,41.4,1.0,1.0,1.0,1.0,normal_concrete,1
324.0,843.0,1031.0,170.0,5.79,62.0,0.0,0,0,1,17.0,27.625,34.85,42.5,1.0,1.0,1.0,1.0,normal_concrete,1
324.0,853.0,1002.0,164.0,5.33,57.0,0.0,0,0,1,16.7,27.1375,34.235,41.75,1.0,1.0,1.0,1.0,normal_concrete,1
324.0,890.0,900.0,189.26,7.8,0.0,0.0,0,0,1,24.472,39.767,50.16759999999999,61.17999999999999,1.0,1.0,1.0,1.0,normal_concrete,1
325.0,783.6,783.6,215.5,6.25,0.0,0.0,0,0,1,10.4,16.900000000000002,21.32,26.0,1.0,1.0,1.0,1.0,normal_concrete,1
325.0,815.3,815.3,190.0,7.5,0.0,0.0,0,0,1,17.48,28.405,35.834,43.7,1.0,1.0,1.0,1.0,normal_concrete,1
325.0,816.7,816.7,190.0,6.25,0.0,0.0,0,0,1,16.25818181818182,26.419545454545457,33.32927272727273,40.64545454545455,1.0,1.0,1.0,1.0,normal_concrete,1
325.0,818.0,818.0,190.0,5.0,0.0,0.0,0,0,1,15.8,25.675,32.39,39.5,1.0,1.0,1.0,1.0,normal_concrete,1
325.0,849.2,849.2,165.0,6.25,0.0,0.0,0,0,1,20.24,32.89,41.492,50.6,1.0,1.0,1.0,1.0,normal_concrete,1
325.0,851.0,999.0,168.0,6.5,57.0,0.0,0,0,1,17.919999999999998,29.12,36.736,44.8,1.0,1.0,1.0,1.0,normal_concrete,1
325.6,790.0,881.6,174.0,8.9,166.4,0.0,0,0,1,24.496,39.806,50.2168,61.24,1.0,1.0,1.0,1.0,normal_concrete,1
326.0,790.0,882.0,174.0,9.0,166.0,0.0,0,0,1,24.492,39.7995,50.2086,61.23,1.0,1.0,1.0,1.0,normal_concrete,1
326.0,792.0,801.0,199.0,11.0,138.0,0.0,0,0,1,16.272000000000002,26.442,33.3576,40.68,1.0,1.0,1.0,1.0,normal_concrete,1
326.0,792.0,884.0,174.0,6.0,167.0,0.0,0,0,1,21.06,34.222500000000004,43.173,52.65,1.0,1.0,1.0,1.0,normal_concrete,1
326.0,1050.0,500.0,158.0,5.1,0.0,0.0,0,0,1,21.72,35.295,44.526,54.3,1.0,1.0,1.0,1.0,normal_concrete,1
326.5,792.5,801.1,199.0,10.8,137.9,0.0,0,0,1,15.452000000000002,25.109500000000004,31.6766,38.63,1.0,1.0,1.0,1.0,normal_concrete,1
327.0,875.0,1028.0,170.0,4.58,0.0,0.0,0,0,1,13.44,21.840000000000003,27.552,33.6,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,783.1,783.1,206.2,6.93,0.0,0.0,0,0,1,18.96,30.81,38.868,47.4,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,784.0,784.0,206.2,6.02,0.0,0.0,0,0,1,18.4,29.9,37.72,46.0,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,787.2,787.2,206.2,6.93,0.0,0.0,0,0,1,19.08,31.005000000000003,39.114,47.7,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,788.2,788.2,206.2,6.02,0.0,0.0,0,0,1,17.6,28.6,36.08,44.0,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,807.3,807.3,187.5,6.93,0.0,0.0,0,0,1,22.76,36.985,46.658,56.9,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,808.3,808.3,187.5,6.02,0.0,0.0,0,0,1,22.16,36.01,45.428,55.4,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,811.5,811.5,187.5,6.93,0.0,0.0,0,0,1,20.680000000000003,33.605000000000004,42.394,51.7,1.0,1.0,1.0,1.0,normal_concrete,1
327.5,812.4,812.4,187.5,6.02,0.0,0.0,0,0,1,21.4,34.775,43.87,53.5,1.0,1.0,1.0,1.0,normal_concrete,1
328.0,782.0,1036.0,172.0,6.15,82.0,0.0,0,0,1,17.766666668,28.8708333355,36.4216666694,44.41666667,1.0,1.0,1.0,1.0,normal_concrete,1
328.0,813.0,954.0,164.0,7.04,141.0,0.0,0,0,1,20.12,32.695,41.246,50.3,1.0,1.0,1.0,1.0,normal_concrete,1
328.0,818.0,1000.0,172.0,6.15,82.0,0.0,0,0,1,18.960000000000004,30.81000000000001,38.868,47.400000000000006,1.0,1.0,1.0,1.0,normal_concrete,1
328.0,836.0,982.0,172.0,5.74,82.0,0.0,0,0,1,18.373333332,29.856666664500004,37.6653333306,45.93333333,1.0,1.0,1.0,1.0,normal_concrete,1
328.0,867.0,977.0,170.0,5.4,58.0,0.0,0,0,1,17.52,28.47,35.916,43.8,1.0,1.0,1.0,1.0,normal_concrete,1
328.5,625.1,530.6,225.0,0.0,0.0,0.0,0,0,1,12.8,20.8,26.24,32.0,1.0,1.0,1.0,1.0,normal_concrete,1
328.5,625.1,533.7,225.0,0.0,0.0,0.0,0,0,1,16.0,26.0,32.8,40.0,1.0,1.0,1.0,1.0,normal_concrete,1
329.0,837.0,1066.0,168.0,3.95,0.0,0.0,0,0,1,15.12,24.57,30.995999999999995,37.8,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,699.0,898.0,176.0,9.11,0.0,0.0,0,0,1,26.880000000000003,43.68000000000001,55.104,67.2,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,707.0,909.0,176.0,6.48,0.0,0.0,0,0,1,29.08,47.255,59.614,72.7,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,711.0,913.0,176.0,7.5,0.0,0.0,0,0,1,24.880000000000003,40.43,51.004,62.2,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,716.0,920.0,176.0,10.78,0.0,0.0,0,0,1,35.0,56.875,71.75,87.5,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,742.0,1113.0,165.0,3.96,0.0,0.0,0,0,1,15.210000000000004,24.71625000000001,31.1805,38.025000000000006,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,768.0,1061.0,169.0,4.94,82.0,0.0,0,0,1,17.94,29.152500000000003,36.777,44.85,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,782.0,1081.0,165.0,5.23,72.0,0.0,0,0,1,16.64,27.040000000000003,34.112,41.6,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,795.0,1054.0,163.0,6.21,58.0,0.0,0,0,1,19.94,32.4025,40.877,49.85,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,819.0,1086.0,165.0,4.95,0.0,0.0,0,0,1,14.740000000000002,23.9525,30.217,36.85,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,827.0,826.0,176.0,5.5,0.0,0.0,0,0,1,18.380000000000003,29.867500000000003,37.679,45.95,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,835.0,980.0,173.0,6.18,82.0,0.0,0,0,1,16.786666668000002,27.2783333355,34.4126666694,41.96666667,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,835.0,981.0,144.0,4.95,0.0,0.0,0,0,1,37.04,60.19,75.93199999999999,92.6,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,840.0,1068.0,162.0,3.96,0.0,0.0,0,0,1,16.380000000000003,26.617500000000003,33.579,40.95,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,843.0,1072.0,155.0,3.96,0.0,0.0,0,0,1,14.1,22.9125,28.905,35.25,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,863.0,772.0,182.0,9.08,0.0,0.0,0,0,1,29.92,48.62,61.33599999999999,74.8,1.0,1.0,1.0,1.0,normal_concrete,1
330.0,869.0,942.0,159.0,7.31,100.0,0.0,0,0,1,19.6,31.85,40.18,49.0,1.0,1.0,1.0,1.0,normal_concrete,1
330.36,840.0,754.18,180.38,6.02,0.0,0.0,0,0,1,23.704,38.519,48.5932,59.26,1.0,1.0,1.0,1.0,normal_concrete,1
330.36,840.0,768.88,180.05,5.97,0.0,0.0,0,0,1,22.12,35.945,45.346,55.3,1.0,1.0,1.0,1.0,normal_concrete,1
330.36,857.57,739.44,180.38,6.08,0.0,0.0,0,0,1,26.24,42.64,53.792,65.6,1.0,1.0,1.0,1.0,normal_concrete,1
330.36,857.57,768.88,179.74,6.02,0.0,0.0,0,0,1,22.64,36.79,46.412,56.6,1.0,1.0,1.0,1.0,normal_concrete,1
330.36,875.16,739.44,179.74,5.97,0.0,0.0,0,0,1,19.36,31.46,39.688,48.4,1.0,1.0,1.0,1.0,normal_concrete,1
330.36,875.16,754.18,180.05,6.08,0.0,0.0,0,0,1,24.52,39.845,50.26599999999999,61.3,1.0,1.0,1.0,1.0,normal_concrete,1
330.5,802.3,811.0,194.9,8.1,169.6,0.0,0,0,1,22.648,36.803,46.4284,56.62,1.0,1.0,1.0,1.0,normal_concrete,1
330.85,840.0,739.44,179.74,5.97,0.0,0.0,0,0,1,21.44,34.84,43.952,53.6,1.0,1.0,1.0,1.0,normal_concrete,1
330.85,840.0,768.88,180.05,6.08,0.0,0.0,0,0,1,23.380000000000003,37.9925,47.929,58.45,1.0,1.0,1.0,1.0,normal_concrete,1
330.85,857.57,739.44,180.05,6.02,0.0,0.0,0,0,1,22.92,37.245,46.986,57.3,1.0,1.0,1.0,1.0,normal_concrete,1
330.85,857.57,754.18,180.38,5.97,0.0,0.0,0,0,1,20.180000000000003,32.792500000000004,41.369,50.45,1.0,1.0,1.0,1.0,normal_concrete,1
330.85,875.16,754.18,179.74,6.08,0.0,0.0,0,0,1,21.16,34.385,43.37799999999999,52.9,1.0,1.0,1.0,1.0,normal_concrete,1
330.85,875.16,768.88,180.38,6.02,0.0,0.0,0,0,1,24.44,39.715,50.102,61.1,1.0,1.0,1.0,1.0,normal_concrete,1
331.0,802.0,811.0,195.0,8.0,170.0,0.0,0,0,1,22.644,36.7965,46.4202,56.61,1.0,1.0,1.0,1.0,normal_concrete,1
331.0,814.0,994.0,178.0,0.06,83.0,0.0,0,0,1,15.72,25.545,32.226,39.3,1.0,1.0,1.0,1.0,normal_concrete,1
331.0,815.0,997.0,174.0,6.21,83.0,0.0,0,0,1,17.66,28.6975,36.203,44.15,1.0,1.0,1.0,1.0,normal_concrete,1
331.0,820.0,1087.0,162.0,3.97,0.0,0.0,0,0,1,14.02,22.7825,28.741,35.05,1.0,1.0,1.0,1.0,normal_concrete,1
331.0,820.0,1087.0,162.0,5.3,0.0,0.0,0,0,1,15.080000000000002,24.505000000000003,30.914,37.7,1.0,1.0,1.0,1.0,normal_concrete,1
331.0,821.0,1025.0,192.0,0.0,0.0,0.0,0,0,1,5.564631364787474,14.31,17.44,31.74,1.0,1.0,1.0,1.0,normal_concrete,1
331.0,825.0,978.0,192.0,0.0,0.0,0.0,0,0,1,6.898298397974813,13.52,16.26,31.45,1.0,1.0,1.0,1.0,normal_concrete,1
331.33,840.0,739.44,180.38,6.08,0.0,0.0,0,0,1,25.52,41.47,52.316,63.8,1.0,1.0,1.0,1.0,normal_concrete,1
331.33,840.0,754.18,179.74,6.02,0.0,0.0,0,0,1,21.24,34.515,43.542,53.1,1.0,1.0,1.0,1.0,normal_concrete,1
331.33,857.57,754.18,180.05,5.97,0.0,0.0,0,0,1,18.92,30.745,38.786,47.3,1.0,1.0,1.0,1.0,normal_concrete,1
331.33,857.57,768.88,179.74,6.08,0.0,0.0,0,0,1,22.36,36.335,45.838,55.9,1.0,1.0,1.0,1.0,normal_concrete,1
331.33,875.16,739.44,180.05,6.02,0.0,0.0,0,0,1,22.92,37.245,46.986,57.3,1.0,1.0,1.0,1.0,normal_concrete,1
331.33,875.16,768.88,180.38,5.97,0.0,0.0,0,0,1,20.612,33.4945,42.2546,51.53,1.0,1.0,1.0,1.0,normal_concrete,1
332.0,806.0,900.0,160.0,6.0,170.0,0.0,0,0,1,23.412000000000003,38.0445,47.9946,58.53,1.0,1.0,1.0,1.0,normal_concrete,1
332.0,807.0,1026.0,176.0,8.99,59.0,0.0,0,0,1,15.64,25.415000000000003,32.062,39.1,1.0,1.0,1.0,1.0,normal_concrete,1
332.0,893.0,968.0,174.0,7.11,63.0,0.0,0,0,1,17.02,27.6575,34.891,42.55,1.0,1.0,1.0,1.0,normal_concrete,1
332.5,594.0,932.0,228.0,0.0,142.5,0.0,0,0,1,24.342345092436613,27.49948483527304,30.28,33.02,1.0,1.0,1.0,1.0,normal_concrete,1
333.0,652.0,996.0,167.0,17.9,180.5,0.0,0,0,1,18.912000000000003,30.732000000000003,38.7696,47.28,1.0,1.0,1.0,1.0,normal_concrete,1
333.0,842.6,931.2,192.0,0.0,0.0,0.0,0,0,1,7.921496726197124,15.62,23.4,31.97,1.0,1.0,1.0,1.0,normal_concrete,1
333.0,1050.0,500.0,158.0,7.3,0.0,0.0,0,0,1,21.16,34.385,43.37799999999999,52.9,1.0,1.0,1.0,1.0,normal_concrete,1
334.0,633.0,967.0,189.0,15.3,175.6,0.0,0,0,1,17.732,28.8145,36.35059999999999,44.33,1.0,1.0,1.0,1.0,normal_concrete,1
334.0,768.0,1061.0,169.0,5.23,68.0,0.0,0,0,1,17.76,28.86,36.408,44.4,1.0,1.0,1.0,1.0,normal_concrete,1
334.0,786.0,1043.0,169.0,5.23,68.0,0.0,0,0,1,17.64,28.665000000000003,36.162,44.1,1.0,1.0,1.0,1.0,normal_concrete,1
335.0,782.0,1125.0,158.0,4.62,50.0,0.0,0,0,1,16.8,27.3,34.44,42.0,1.0,1.0,1.0,1.0,normal_concrete,1
336.0,761.0,1051.0,168.0,5.46,84.0,0.0,0,0,1,19.0,30.875,38.95,47.5,1.0,1.0,1.0,1.0,normal_concrete,1
336.0,771.0,1064.0,170.0,5.92,59.0,0.0,0,0,1,17.633333332000003,28.654166664500003,36.1483333306,44.08333333,1.0,1.0,1.0,1.0,normal_concrete,1
336.0,787.0,756.0,222.0,6.0,134.0,0.0,0,0,1,12.76,20.735,26.158,31.9,1.0,1.0,1.0,1.0,normal_concrete,1
336.0,790.0,968.0,176.0,1.5,0.0,0.0,0,0,1,40.400000000000006,65.65,82.82,101.0,1.0,1.0,1.0,1.0,normal_concrete,1
