cement,slag_kg,fly_ash,microsilica_kg,water,plasticizer_kg,gravel,sand,age,slump,strength_28,source,strength_1,strength_3,strength_7
346.0,0.0,87.0,0.0,156.0,6.5,,688.0,28,200.0,51.9,Mendeley_Guangxi2022,,,
395.0,0.0,0.0,0.0,150.0,5.93,,742.0,28,190.0,48.15,Mendeley_Guangxi2022,,,
433.0,0.0,0.0,0.0,156.0,6.5,,688.0,28,200.0,53.9,Mendeley_Guangxi2022,,,
362.0,0.0,0.0,0.0,163.0,5.43,,750.0,28,195.0,41.3,Mendeley_Guangxi2022,,,
254.0,0.0,0.0,0.0,165.0,4.57,,872.0,28,190.0,33.3,Mendeley_Guangxi2022,,,
344.0,0.0,0.0,0.0,165.0,6.19,,756.0,28,190.0,42.65,Mendeley_Guangxi2022,,,
427.0,0.0,0.0,0.0,155.0,7.69,,710.0,28,180.0,55.2,Mendeley_Guangxi2022,,,
395.0,0.0,0.0,0.0,160.0,7.11,,738.0,28,200.0,52.55,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,170.0,6.84,,777.0,28,220.0,44.65,Mendeley_Guangxi2022,,,
366.0,0.0,0.0,0.0,160.0,5.5,,750.0,28,200.0,48.5,Mendeley_Guangxi2022,,,
385.0,0.0,0.0,0.0,177.0,6.93,974.0,864.0,28,220.0,44.65,Mendeley_Guangxi2022,,,
377.0,0.0,0.0,0.0,166.0,5.66,,817.0,28,190.0,40.4,Mendeley_Guangxi2022,,,
377.0,0.0,0.0,0.0,166.0,5.66,,817.0,28,185.0,40.4,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,172.0,7.04,,827.0,28,220.0,44.5,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,172.0,7.04,,827.0,28,215.0,44.5,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,172.0,7.04,,827.0,28,220.0,47.3,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,172.0,7.04,,827.0,28,215.0,47.3,Mendeley_Guangxi2022,,,
385.0,0.0,0.0,0.0,177.0,6.93,974.0,864.0,28,220.0,42.05,Mendeley_Guangxi2022,,,
327.0,0.0,0.0,0.0,170.0,4.58,,875.0,28,190.0,33.6,Mendeley_Guangxi2022,,,
344.0,0.0,0.0,0.0,165.0,5.16,,870.0,28,195.0,35.85,Mendeley_Guangxi2022,,,
377.0,0.0,0.0,0.0,166.0,5.66,,817.0,28,190.0,42.9,Mendeley_Guangxi2022,,,
377.0,0.0,0.0,0.0,166.0,5.66,,817.0,28,185.0,42.9,Mendeley_Guangxi2022,,,
398.0,0.0,0.0,0.0,163.0,6.37,,809.0,28,195.0,45.35,Mendeley_Guangxi2022,,,
297.0,0.0,0.0,0.0,175.0,3.86,,925.0,28,190.0,27.3,Mendeley_Guangxi2022,,,
398.0,0.0,0.0,0.0,159.0,6.37,,756.0,28,195.0,51.8,Mendeley_Guangxi2022,,,
377.0,0.0,0.0,0.0,162.0,5.66,,782.0,28,190.0,48.35,Mendeley_Guangxi2022,,,
304.0,0.0,0.0,0.0,170.0,4.25,,847.0,28,185.0,35.2,Mendeley_Guangxi2022,,,
338.0,0.0,60.0,0.0,163.0,7.16,,828.0,28,215.0,42.35,Mendeley_Guangxi2022,,,
426.0,0.0,0.0,0.0,162.0,7.24,,718.0,28,175.0,58.4,Mendeley_Guangxi2022,,,
372.0,0.0,66.0,0.0,162.0,7.45,,714.0,28,180.0,57.7,Mendeley_Guangxi2022,,,
322.0,0.0,57.0,0.0,163.0,6.82,,836.0,28,220.0,53.0,Mendeley_Guangxi2022,,,
330.0,0.0,58.0,0.0,163.0,6.21,,795.0,28,180.0,49.85,Mendeley_Guangxi2022,,,
300.0,0.0,75.0,0.0,165.0,5.63,,818.0,28,180.0,49.15,Mendeley_Guangxi2022,,,
319.0,0.0,56.0,0.0,165.0,5.63,,818.0,28,180.0,48.65,Mendeley_Guangxi2022,,,
286.0,0.0,51.0,0.0,165.0,5.06,,864.0,28,180.0,46.1,Mendeley_Guangxi2022,,,
273.0,0.0,48.0,0.0,170.0,4.49,,864.0,28,180.0,39.65,Mendeley_Guangxi2022,,,
249.0,0.0,44.0,0.0,173.0,3.81,,890.0,28,180.0,36.05,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,163.0,5.9,,739.0,28,220.0,40.9,Mendeley_Guangxi2022,,,
490.0,0.0,0.0,0.0,160.0,7.4,,631.0,28,210.0,63.05,Mendeley_Guangxi2022,,,
450.0,0.0,0.0,0.0,165.0,5.4,,672.0,28,200.0,53.0,Mendeley_Guangxi2022,,,
375.0,0.0,0.0,0.0,170.0,4.9,,762.0,28,210.0,47.15,Mendeley_Guangxi2022,,,
340.0,0.0,0.0,0.0,160.0,4.4,,780.0,28,200.0,40.95,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,156.0,3.1,,854.0,28,190.0,25.75,Mendeley_Guangxi2022,,,
495.0,0.0,0.0,0.0,154.0,7.9,,684.0,28,220.0,65.5,Mendeley_Guangxi2022,,,
420.0,0.0,25.2,0.0,188.0,3.3,796.0,796.0,28,125.0,38.1,Mendeley_Guangxi2022,,,
450.0,0.0,27.0,0.0,180.0,3.6,785.0,785.0,28,130.0,40.0,Mendeley_Guangxi2022,,,
225.0,0.0,151.0,0.0,158.0,4.51,,821.0,28,200.0,37.5,Mendeley_Guangxi2022,,,
377.0,0.0,195.0,0.0,160.0,5.65,,785.0,28,210.0,53.15,Mendeley_Guangxi2022,,,
382.0,0.0,95.0,0.0,148.0,8.59,,731.0,28,200.0,63.7,Mendeley_Guangxi2022,,,
394.0,0.0,99.0,0.0,148.0,8.87,,725.0,28,200.0,65.6,Mendeley_Guangxi2022,,,
240.0,0.0,0.0,0.0,230.0,0.0,0.0,,28,70.0,12.2,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,230.0,0.0,0.0,,28,90.0,15.0,Mendeley_Guangxi2022,,,
340.0,0.0,0.0,0.0,240.0,0.0,0.0,,28,80.0,21.1,Mendeley_Guangxi2022,,,
420.0,0.0,0.0,0.0,250.0,0.0,0.0,,28,70.0,26.0,Mendeley_Guangxi2022,,,
240.0,0.0,0.0,0.0,230.0,0.0,0.0,,28,70.0,13.6,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,230.0,0.0,0.0,,28,90.0,15.85,Mendeley_Guangxi2022,,,
340.0,0.0,0.0,0.0,240.0,0.0,0.0,,28,80.0,19.5,Mendeley_Guangxi2022,,,
420.0,0.0,0.0,0.0,250.0,0.0,0.0,,28,70.0,26.7,Mendeley_Guangxi2022,,,
240.0,0.0,0.0,0.0,230.0,0.0,0.0,,28,70.0,12.3,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,230.0,0.0,0.0,,28,90.0,13.95,Mendeley_Guangxi2022,,,
340.0,0.0,0.0,0.0,240.0,0.0,0.0,,28,80.0,19.7,Mendeley_Guangxi2022,,,
420.0,0.0,0.0,0.0,250.0,0.0,0.0,,28,70.0,26.8,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,4.13,998.0,851.0,28,210.0,43.3,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,166.0,4.32,,750.0,28,200.0,43.75,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,164.0,2.6,,869.0,28,180.0,28.1,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,164.0,2.6,,869.0,28,175.0,28.1,Mendeley_Guangxi2022,,,
289.0,0.0,0.0,0.0,165.0,3.18,,817.0,28,175.0,32.1,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,180.0,36.15,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,170.0,36.15,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,175.0,36.15,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,,833.0,28,200.0,45.6,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,,833.0,28,190.0,45.6,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,802.0,28,200.0,55.5,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,802.0,28,195.0,55.5,Mendeley_Guangxi2022,,,
455.0,0.0,0.0,0.0,241.0,22.75,802.0,802.0,28,100.0,32.1,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,802.0,28,200.0,54.95,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,802.0,28,195.0,54.95,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,,833.0,28,200.0,45.5,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,,833.0,28,190.0,45.5,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,,796.0,28,185.0,46.8,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,802.0,28,200.0,56.6,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,802.0,28,195.0,56.6,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,185.0,52.0,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,170.0,52.0,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,195.0,52.0,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,185.0,53.4,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,170.0,53.4,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,195.0,53.4,Mendeley_Guangxi2022,,,
289.0,0.0,0.0,0.0,162.0,2.89,,817.0,28,180.0,32.2,Mendeley_Guangxi2022,,,
289.0,0.0,0.0,0.0,162.0,2.89,,817.0,28,170.0,32.2,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,165.0,4.68,,788.0,28,180.0,43.4,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,4.94,998.0,851.0,28,210.0,42.1,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,165.0,3.96,,788.0,28,165.0,42.55,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,210.0,44.55,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,215.0,44.55,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,190.0,44.55,Mendeley_Guangxi2022,,,
482.0,0.0,0.0,0.0,246.0,38.56,786.0,786.0,28,100.0,32.45,Mendeley_Guangxi2022,,,
455.0,0.0,0.0,0.0,241.0,36.4,802.0,802.0,28,100.0,32.8,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,210.0,46.5,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,215.0,46.5,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,190.0,46.5,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.92,,802.0,28,195.0,54.0,Mendeley_Guangxi2022,,,
222.0,0.0,147.0,0.0,155.0,4.8,,788.0,28,190.0,44.2,Mendeley_Guangxi2022,,,
471.0,0.0,0.0,0.0,165.0,7.07,,660.0,28,170.0,54.55,Mendeley_Guangxi2022,,,
488.0,0.0,0.0,0.0,158.0,7.32,,740.0,28,185.0,62.45,Mendeley_Guangxi2022,,,
482.0,0.0,0.0,0.0,246.0,38.56,786.0,786.0,28,100.0,34.0,Mendeley_Guangxi2022,,,
455.0,0.0,0.0,0.0,241.0,36.4,802.0,802.0,28,100.0,31.1,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.92,,802.0,28,195.0,53.2,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,210.0,44.05,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,215.0,44.05,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,190.0,44.05,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,165.0,4.32,,788.0,28,175.0,43.0,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,165.0,4.32,,788.0,28,180.0,43.0,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,164.0,2.6,,869.0,28,180.0,30.45,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,164.0,2.6,,869.0,28,175.0,30.45,Mendeley_Guangxi2022,,,
249.0,0.0,166.0,0.0,170.0,7.06,,738.0,28,190.0,48.7,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,185.0,44.35,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,170.0,44.35,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,195.0,44.35,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,180.0,34.75,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,170.0,34.75,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,175.0,34.75,Mendeley_Guangxi2022,,,
530.0,0.0,0.0,0.0,160.0,8.48,,670.0,28,190.0,66.25,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,838.0,28,195.0,55.3,Mendeley_Guangxi2022,,,
482.0,0.0,0.0,0.0,246.0,38.56,786.0,786.0,28,100.0,34.1,Mendeley_Guangxi2022,,,
455.0,0.0,0.0,0.0,241.0,36.4,802.0,802.0,28,100.0,28.35,Mendeley_Guangxi2022,,,
530.0,0.0,0.0,0.0,160.0,8.48,,670.0,28,190.0,66.8,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,210.0,41.45,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,215.0,41.45,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.32,998.0,851.0,28,190.0,41.45,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,165.0,4.32,,788.0,28,175.0,42.0,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,165.0,4.32,,788.0,28,180.0,42.0,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,180.0,35.0,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,170.0,35.0,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,175.0,35.0,Mendeley_Guangxi2022,,,
289.0,0.0,0.0,0.0,162.0,2.89,,817.0,28,180.0,27.15,Mendeley_Guangxi2022,,,
289.0,0.0,0.0,0.0,162.0,2.89,,817.0,28,170.0,27.15,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,164.0,2.6,,869.0,28,180.0,23.2,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,164.0,2.6,,869.0,28,175.0,23.2,Mendeley_Guangxi2022,,,
287.0,0.0,148.0,0.0,165.0,5.87,,750.0,28,195.0,42.9,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,185.0,44.5,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,170.0,44.5,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.18,999.0,851.0,28,195.0,44.5,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,838.0,28,195.0,50.25,Mendeley_Guangxi2022,,,
490.0,0.0,0.0,0.0,158.0,8.82,,740.0,28,200.0,64.75,Mendeley_Guangxi2022,,,
490.0,0.0,0.0,0.0,158.0,8.82,,740.0,28,200.0,64.15,Mendeley_Guangxi2022,,,
490.0,0.0,0.0,0.0,160.0,7.35,,684.0,28,215.0,66.8,Mendeley_Guangxi2022,,,
530.0,0.0,0.0,0.0,165.0,7.95,,670.0,28,215.0,71.8,Mendeley_Guangxi2022,,,
530.0,0.0,0.0,0.0,165.0,7.95,,670.0,28,215.0,71.6,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,180.0,46.9,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,170.0,46.9,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,162.0,3.89,,766.0,28,175.0,46.9,Mendeley_Guangxi2022,,,
289.0,0.0,0.0,0.0,165.0,3.18,,817.0,28,180.0,41.1,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,165.0,4.32,,750.0,28,180.0,44.95,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,171.0,5.7,998.0,851.0,28,220.0,51.0,Mendeley_Guangxi2022,,,
277.0,0.0,0.0,0.0,164.0,2.6,,869.0,28,175.0,30.9,Mendeley_Guangxi2022,,,
455.0,0.0,0.0,0.0,241.0,22.75,802.0,802.0,28,100.0,29.8,Mendeley_Guangxi2022,,,
482.0,0.0,0.0,0.0,246.0,28.2,786.0,786.0,28,90.0,36.2,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,4.29,,832.0,28,175.0,52.25,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,168.0,4.51,,801.0,28,180.0,54.1,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,175.0,5.32,996.0,849.0,28,220.0,47.4,Mendeley_Guangxi2022,,,
355.0,0.0,0.0,0.0,174.0,4.26,,805.0,28,180.0,43.25,Mendeley_Guangxi2022,,,
320.0,0.0,0.0,0.0,173.0,3.84,,858.0,28,175.0,36.1,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,174.0,3.36,,876.0,28,170.0,32.35,Mendeley_Guangxi2022,,,
252.0,0.0,0.0,0.0,174.0,3.02,,928.0,28,180.0,25.9,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,173.0,4.32,,859.0,28,175.0,46.85,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,164.0,5.74,,785.0,28,180.0,50.5,Mendeley_Guangxi2022,,,
320.0,0.0,0.0,0.0,173.0,3.84,,858.0,28,175.0,38.2,Mendeley_Guangxi2022,,,
355.0,0.0,0.0,0.0,174.0,4.26,,805.0,28,180.0,41.75,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,175.0,5.32,996.0,849.0,28,220.0,44.7,Mendeley_Guangxi2022,,,
400.0,0.0,0.0,0.0,160.0,5.2,,850.0,28,200.0,44.9,Mendeley_Guangxi2022,,,
213.0,0.0,0.0,0.0,147.0,2.77,,918.0,28,165.0,22.3,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,147.0,3.64,,888.0,28,150.0,34.1,Mendeley_Guangxi2022,,,
410.0,0.0,0.0,0.0,160.0,5.33,,787.0,28,165.0,50.1,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,150.0,3.64,,900.0,28,165.0,33.4,Mendeley_Guangxi2022,,,
320.0,0.0,0.0,0.0,147.0,4.16,,892.0,28,160.0,40.6,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,150.0,3.64,,880.0,28,160.0,40.1,Mendeley_Guangxi2022,,,
345.0,0.0,0.0,0.0,145.0,4.48,,834.0,28,50.0,51.8,Mendeley_Guangxi2022,,,
250.0,0.0,0.0,0.0,143.0,3.25,,860.0,28,50.0,28.0,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,156.0,4.68,,857.0,28,200.0,46.7,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,167.0,5.7,,790.0,28,200.0,39.8,Mendeley_Guangxi2022,,,
413.0,0.0,0.0,0.0,165.0,6.2,,726.0,28,205.0,48.2,Mendeley_Guangxi2022,,,
393.0,0.0,0.0,0.0,165.0,5.9,,775.0,28,210.0,44.6,Mendeley_Guangxi2022,,,
302.0,0.0,0.0,0.0,166.0,3.02,,882.0,28,205.0,24.5,Mendeley_Guangxi2022,,,
319.0,0.0,0.0,0.0,166.0,3.83,,865.0,28,210.0,28.4,Mendeley_Guangxi2022,,,
341.0,0.0,0.0,0.0,167.0,4.09,,835.0,28,200.0,34.1,Mendeley_Guangxi2022,,,
365.0,0.0,0.0,0.0,168.0,4.09,,805.0,28,205.0,40.0,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,169.0,4.32,,807.0,28,210.0,38.7,Mendeley_Guangxi2022,,,
376.0,0.0,0.0,0.0,158.0,4.89,,786.0,28,130.0,45.2,Mendeley_Guangxi2022,,,
317.0,0.0,0.0,0.0,165.0,3.8,,866.0,28,195.0,28.7,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,162.0,4.63,,780.0,28,170.0,44.2,Mendeley_Guangxi2022,,,
476.0,0.0,0.0,0.0,162.0,7.14,,688.0,28,170.0,60.6,Mendeley_Guangxi2022,,,
252.0,0.0,0.0,0.0,164.0,2.52,,931.0,28,185.0,19.8,Mendeley_Guangxi2022,,,
457.0,0.0,0.0,0.0,215.0,27.42,751.0,937.0,28,125.0,34.6,Mendeley_Guangxi2022,,,
307.0,0.0,0.0,0.0,215.0,0.0,,808.0,28,135.0,24.8,Mendeley_Guangxi2022,,,
307.0,0.0,0.0,0.0,215.0,0.0,,808.0,28,140.0,24.8,Mendeley_Guangxi2022,,,
307.0,0.0,0.0,0.0,215.0,0.0,,808.0,28,135.0,24.2,Mendeley_Guangxi2022,,,
307.0,0.0,0.0,0.0,215.0,0.0,,808.0,28,140.0,24.2,Mendeley_Guangxi2022,,,
234.0,0.0,41.0,0.0,176.0,6.05,,858.0,28,185.0,22.0,Mendeley_Guangxi2022,,,
249.0,0.0,44.0,0.0,176.0,6.45,,850.0,28,180.0,27.2,Mendeley_Guangxi2022,,,
287.0,0.0,51.0,0.0,176.0,7.44,,830.0,28,175.0,33.8,Mendeley_Guangxi2022,,,
332.0,0.0,59.0,0.0,176.0,8.99,,807.0,28,190.0,39.1,Mendeley_Guangxi2022,,,
340.0,0.0,60.0,0.0,176.0,9.2,,843.0,28,215.0,38.9,Mendeley_Guangxi2022,,,
249.0,0.0,0.0,0.0,184.0,5.48,,846.0,28,180.0,22.1,Mendeley_Guangxi2022,,,
275.0,0.0,0.0,0.0,184.0,6.05,,835.0,28,185.0,28.8,Mendeley_Guangxi2022,,,
320.0,0.0,0.0,0.0,176.0,7.04,,819.0,28,190.0,34.1,Mendeley_Guangxi2022,,,
359.0,0.0,0.0,0.0,176.0,8.26,,802.0,28,195.0,39.1,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,176.0,8.99,,866.0,28,210.0,40.7,Mendeley_Guangxi2022,,,
214.0,0.0,0.0,0.0,184.0,4.71,,861.0,28,185.0,16.8,Mendeley_Guangxi2022,,,
354.0,0.0,0.0,0.0,184.0,7.79,,801.0,28,190.0,27.5,Mendeley_Guangxi2022,,,
479.0,0.0,0.0,0.0,158.0,13.89,,743.0,28,195.0,61.1,Mendeley_Guangxi2022,,,
354.0,0.0,0.0,0.0,158.0,12.73,,760.0,28,190.0,50.1,Mendeley_Guangxi2022,,,
431.0,0.0,0.0,0.0,110.0,12.5,,725.0,28,65.0,5.8,Mendeley_Guangxi2022,,,
280.0,0.0,0.0,0.0,156.0,2.5,,864.0,28,150.0,24.35,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,160.0,5.7,,837.0,28,210.0,42.75,Mendeley_Guangxi2022,,,
330.0,0.0,0.0,0.0,155.0,3.96,,843.0,28,140.0,35.25,Mendeley_Guangxi2022,,,
300.0,0.0,0.0,0.0,160.0,3.0,,853.0,28,150.0,29.8,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,150.0,4.68,,832.0,28,150.0,44.4,Mendeley_Guangxi2022,,,
395.0,0.0,0.0,0.0,158.0,6.32,,794.0,28,140.0,45.55,Mendeley_Guangxi2022,,,
230.0,0.0,0.0,0.0,145.0,2.3,987.0,988.0,28,180.0,24.05,Mendeley_Guangxi2022,,,
260.0,0.0,0.0,0.0,156.0,3.12,,938.0,28,180.0,29.6,Mendeley_Guangxi2022,,,
300.0,0.0,0.0,0.0,159.0,3.6,,884.0,28,180.0,36.5,Mendeley_Guangxi2022,,,
340.0,0.0,0.0,0.0,170.0,4.08,,869.0,28,190.0,44.6,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,162.0,5.4,995.0,883.0,28,220.0,44.5,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,152.0,4.94,,770.0,28,180.0,47.3,Mendeley_Guangxi2022,,,
400.0,0.0,0.0,0.0,156.0,6.0,,760.0,28,180.0,55.3,Mendeley_Guangxi2022,,,
400.0,0.0,0.0,0.0,156.0,6.0,,760.0,28,180.0,56.95,Mendeley_Guangxi2022,,,
480.0,0.0,0.0,0.0,158.0,7.2,,699.0,28,200.0,66.95,Mendeley_Guangxi2022,,,
470.0,0.0,22.5,0.0,214.0,6.5,809.0,877.0,28,170.0,27.56666667,Mendeley_Guangxi2022,,,
490.0,0.0,23.0,0.0,220.0,6.7,816.0,884.0,28,170.0,34.63333333,Mendeley_Guangxi2022,,,
247.0,0.0,0.0,0.0,158.0,3.71,,894.0,28,180.0,26.2,Mendeley_Guangxi2022,,,
267.0,0.0,0.0,0.0,160.0,4.01,,885.0,28,170.0,28.1,Mendeley_Guangxi2022,,,
300.0,0.0,0.0,0.0,159.0,4.5,,845.0,28,175.0,34.8,Mendeley_Guangxi2022,,,
340.0,0.0,0.0,0.0,170.0,4.76,,832.0,28,195.0,40.85,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,162.0,6.48,,808.0,28,210.0,41.3,Mendeley_Guangxi2022,,,
380.0,0.0,0.0,0.0,138.0,5.32,,771.0,28,185.0,46.3,Mendeley_Guangxi2022,,,
400.0,0.0,0.0,0.0,156.0,6.8,,760.0,28,200.0,53.75,Mendeley_Guangxi2022,,,
400.0,0.0,0.0,0.0,156.0,7.2,,760.0,28,190.0,55.8,Mendeley_Guangxi2022,,,
490.0,0.0,23.0,0.0,220.0,4.9,884.0,816.0,28,190.0,34.46666667,Mendeley_Guangxi2022,,,
470.0,0.0,22.5,0.0,214.0,5.17,877.0,809.0,28,195.0,28.73333333,Mendeley_Guangxi2022,,,
480.0,0.0,0.0,0.0,144.0,7.68,,767.0,28,170.0,67.95,Mendeley_Guangxi2022,,,
460.0,0.0,0.0,0.0,138.0,7.38,,778.0,28,175.0,66.1,Mendeley_Guangxi2022,,,
292.0,0.0,0.0,0.0,175.0,3.21,,898.0,28,160.0,27.9,Mendeley_Guangxi2022,,,
292.0,0.0,0.0,0.0,175.0,3.21,,898.0,28,155.0,27.9,Mendeley_Guangxi2022,,,
314.0,0.0,0.0,0.0,160.0,4.71,,880.0,28,160.0,33.6,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,151.0,5.4,,802.0,28,165.0,42.3,Mendeley_Guangxi2022,,,
